root_id,position,supervoxel_id
720575940630666233,[282588 350308 174920],75511091878565522
720575940621796084,[320440 193032 233520],76141799437316370
720575940605087404,[268424 275124 256320],75228380219702740
720575940631420524,[719808 357064 144200],82970316132857268
720575940632588439,[343440 268492 233760],76494880108755769
720575940615047786,[266340 329580 197480],75229273371663883
720575940632531148,[329776 223876 241360],76283086681714982
720575940614995862,[331228 328944 202040],76284804534477285
720575940607945858,[819820 313324 232000],84728779091749263
720575940620554374,[767148 280916 117760],83813435259243881
720575940647527044,[277184 213596 236680],75368086848820464
720575940640389208,[833560 271452 163720],84939197861537711
720575940632478048,[341236 254380 239080],76494673950502246
720575940612322227,[293560 239504 217120],75649974075265843
720575940628760488,[246420 324300 243240],74877361065645496
720575940634233244,[824236 252320 204120],84798116909997143
720575940622290044,[325128 257268 227760],76213267692917209
720575940620953280,[313384 170940 216200],76000718284571015
720575940632245575,[335332 272400 228680],76354211339716237
720575940645434990,[342040 314520 186160],76495704608051735
720575940632125521,[318948 190440 190920],76071361839350865
720575940616793942,[371356 297736 234600],76988011073838887
720575940631804333,[374408 286380 232560],77058173659551275
720575940617583505,[292488 313064 239440],75651211093059708
720575940612323507,[264080 215528 182440],75156980415223648
720575940621004966,[828136 216152 181960],84867935831174115
720575940622291068,[277544 198832 242080],75367811971077615
720575940638125375,[305388 324384 166160],75862523282316842
720575940612845590,[292108 232556 210800],75649905355616050
720575940619997342,[404264 115392  96640],77547868180890456
720575940626221924,[297828 221192 191000],75720067874283674
720575940627838333,[803504 307868 232240],84447235395570041
720575940612565674,[327824 311244 195520],76284529656334616
720575940612846102,[311916 184872 225040],76000924443228811
720575940607072898,[330740 307804 190480],76284460936706994
720575940611398446,[254924 353396 187080],75018579455630829
720575940620554886,[730552 319820 128880],83180803823205831
720575940617525204,[776596 272024 116400],83954035308589279
720575940625124360,[708940 323264 150280],82829028888922674
720575940621961382,[187976 283624 170600],73821142506547623
720575940625054901,[592708 130580 153520],80785105492489719
720575940619997342,[404420 115424  96640],77547868180887930
720575940636324971,[269296 288204 260520],75228586378254238
720575940640651325,[602060 296404  70120],80998960235608845
720575940644976407,[309536 222336 229680],75931174240978149
720575940629815490,[777952 255868 233160],84024129577363257
720575940635587576,[622248 318552  87440],81280847596173568
720575940635587576,[639048 319920 102680],81632691317600888
720575940627384709,[832224 396396 123760],84941328097528621
720575940633702370,[332296 237776 238440],76353661584225983
720575940629029199,[288352 240808 208480],75579674050314254
720575940605686118,[242248 187812 207880],74804724511149304
720575940629029455,[267768 203120 182120],75227143000948112
720575940639749181,[332188 305004 184000],76354760894734008
720575940619872715,[273060 244680 232760],75298267860318710
720575940604738016,[224760 184640 167400],74452811936574807
720575940617590929,[792140 197756 201560],84234273603286500
720575940615111087,[490936 119556  50640],79025680394062468
720575940623320873,[806012 361340 197720],84448128614758272
720575940636681358,[755020 327568 111400],83603153660224918
720575940636576948,[529064 289484 169320],79732254456383109
720575940636576948,[528608 362848 160880],79733422620766115
720575940621738367,[282748 283364 147000],75509992299587547
720575940623558035,[224096 185464 167160],74452811936569326
720575940626121418,[303580 257496 226400],75861423971897833
720575940623458428,[817028 316364 232080],84658479067050457
720575940626638211,[265168 239820 170240],75157392731651181
720575940633703138,[765292 286780 114320],83743203953922357
720575940619054238,[311992 200612 193200],76001199253666428
720575940612325299,[876692 321664 155040],85714078680934685
720575940631921751,[333636 304376 142400],76354760760556792
720575940611064418,[272176 281272 246880],75298886402511549
720575940625107127,[711168 138016 171200],82825936579595373
720575940639787683,[403412 307632 118520],77551098063749633
720575940615062890,[792576 267104 164720],84235441766679903
720575940626252388,[708656 323120 149400],82829028888900810
720575940617971613,[435880 257508  28240],78113223114734355
720575940620782318,[744928 221720 226040],83390261123627383
720575940623535044,[413564 321536 133720],77762410521724960
720575940634182937,[708272 310020 207840],82758454187526393
720575940615419359,[347260 305380 241920],76565867328493400
720575940605293484,[290488 369576 193920],75581804287177329
720575940627114904,[337644 310460 183640],76425267077841953
720575940610290244,[270720 201880 204040],75297511812247898
720575940620885441,[339564 309212 182880],76425198358332137
720575940605604030,[657920 194688  47120],81912035855830031
720575940619693003,[628748 172868 143760],81419111318054224
720575940628716776,[210180 231124 246360],74242461820234370
720575940631270162,[419460 283100 208160],77832161058795394
720575940614392999,[503264 165364  52000],79237542540872430
720575940629512195,[520704 145120  39440],79589042597254991
720575940633356883,[463880 247168  86640],78605598366837924
720575940630168892,[444016 117752 114480],78251624409501155
720575940611810453,[533084 187852 174120],79800905213769356
720575940629512195,[520844 144720  38440],79589042597230887
720575940635549364,[481284 357692 142000],78888928904090310
720575940629512195,[542608 123712  54880],79940542787992882
720575940633356883,[463376 247324  86320],78605598366833555
720575940633356883,[434945 261894  91320],78113292035642428
720575940617992763,[298948 350044 245280],75792567056873539
720575940612050033,[559392 348132 188240],80225797805339709
720575940612050033,[559392 348132 188240],80225797805339709
720575940626552676,[619480 203076 204440],81278855067368852
720575940617662438,[521940 342632 206080],79592410455282008
720575940626398666,[273488 340364 242320],75299848408593557
720575940632513351,[817476 326444 145560],84658684956887480
720575940621545920,[728268 201852 200960],83108442415900175
720575940621796340,[379884 314172 215800],77129023373053092
720575940631002199,[318128 332368 234080],76073767155336090
720575940605501472,[294644 317432 245440],75721648556907137
720575940612334515,[225492 185788 169520],74523180680885296
720575940630990287,[354564 338144 196120],76707154438288379
720575940631002455,[296636 185604 226320],75719449533039045
720575940609389067,[794100 336124 136960],84236609864028351
720575940623558547,[353772 330176 192200],76707016999209141
720575940619873995,[744920 283452 103720],83391291513127397
720575940627635473,[227724 181680 167560],74523111961322521
720575940607083906,[220600 183448 172080],74382443192564691
720575940633414957,[299080 239396 193000],75790711496421753
720575940625882768,[833352 227164 209480],84938442148094889
720575940616091954,[749704 230056 179040],83531135850090405
720575940623110349,[302784 280224 193480],75861767435391983
720575940623558035,[224096 185464 167160],74452811936569326
720575940604738016,[224760 184640 167400],74452811936574807
720575940616092210,[257328 165176 226080],75015418493869628
720575940612059249,[293776 256400 135800],75650248684819180
720575940629837100,[303076 314292 233320],75862386044878102
720575940615949068,[319268 252892 226000],76142830229131036
720575940617685734,[743216 274904 192720],83391154342895503
720575940640575832,[737872 311232 216120],83321404141220373
720575940634234524,[345524 289556 221480],76565661102934269
720575940614706578,[344276 305372 206000],76565867260894468
720575940621313414,[422664 296052 186840],77902735894232341
720575940644977175,[823012 249832 172000],84798116842490761
720575940630908534,[304416 285088 162680],75861836020986391
720575940647908996,[314300 354580 217800],76003741941543838
720575940613307050,[309520 280088 186440],75932136179349689
720575940635460447,[284508 263984 218120],75509648903850855
720575940623517834,[322080 302216 190920],76143654728877681
720575940635460191,[284228 264852 216680],75509717623280961
720575940627954718,[277952 208620 160440],75368017861106750
720575940624059332,[292852 239996 171680],75649973940939757
720575940641887963,[240160 265200 216680],74735661437310992
720575940619071060,[267484 208792 256800],75227280708066571
720575940630998615,[292080 257984 143120],75650317404513782
720575940616197819,[597532 208012  12560],80856779436771681
720575940622312063,[436360 338864  97280],78114597705548386
720575940622312063,[436360 338864  97280],78114597705548386
720575940628061321,[737392 196008 197240],83319479928810714
720575940614736034,[566600 363404  86040],80366809835969361
720575940614736034,[566600 363404  86040],80366809835969361
720575940614736034,[566600 363404  86040],80366809835969361
720575940620177543,[451648 321472  54920],78395728950557985
720575940627782543,[232916 211732 197160],74594030528719285
720575940616093746,[583508 285988  15040],80646978874261067
720575940635549620,[573976 153612 104440],80503973978674272
720575940626641539,[227652 189560 167400],74523249400274571
720575940625467116,[780772 281832 199320],84024610479680006
720575940632330538,[634880 284320 192960],81561704433266995
720575940637065071,[686316 211736 161280],82404960998357659
720575940628449009,[665560 329992 197160],82055041556895210
720575940644977687,[225276 191292 167800],74523318119744047
720575940640183936,[757832 320076 185560],83673385233637780
720575940641588699,[230636 192576 162160],74593686797332053
720575940638915674,[659416 287692 214960],81983985684961589
720575940614693551,[291720 229132 261400],75649836770644291
720575940633316563,[471916 316868 104960],78747504153334282
720575940622766113,[286348 157380 217360],75507862197413942
